-4.000000, 5.849400
-4.000000, 5.848800
-4.000000, 5.848200
-4.000000, 5.847600
-4.000000, 5.847000
-4.000000, 5.846400
-4.000000, 5.845800
-4.000000, 5.845200
-4.000000, 5.844600
-4.000000, 5.844000
-4.000000, 5.843400
-4.000000, 5.842800
-4.000000, 5.842200
-4.000000, 5.841600
-4.000000, 5.841000
-4.000000, 5.840400
-4.000000, 5.839800
-4.000000, 5.839200
-4.000000, 5.838600
-4.000000, 5.838000
-4.000000, 5.837400
-4.000000, 5.836800
-4.000000, 5.836200
-4.000000, 5.835600
-4.000000, 5.835000
-4.000000, 5.834400
-4.000000, 5.833800
-4.000000, 5.833200
-4.000000, 5.832600
-4.000000, 5.832000
-4.000000, 5.831400
-4.000000, 5.830800
-4.000000, 5.830200
-4.000000, 5.829600
-4.000000, 5.829000
-4.000000, 5.828400
-4.000000, 5.827800
-4.000000, 5.827200
-4.000000, 5.826600
-4.000000, 5.826000
-4.000000, 5.825400
-4.000000, 5.824800
-4.000000, 5.824200
-4.000000, 5.823600
-4.000000, 5.823000
-4.000000, 5.822400
-4.000000, 5.821800
-4.000000, 5.821200
-4.000000, 5.820600
-4.000000, 5.820000
-4.000000, 5.819400
-4.000000, 5.818800
-4.000000, 5.818200
-4.000000, 5.817600
-4.000000, 5.817000
-4.000000, 5.816400
-4.000000, 5.815800
-4.000000, 5.815200
-4.000000, 5.814600
-4.000000, 5.814000
-4.000000, 5.813400
-4.000000, 5.812800
-4.000000, 5.812200
-4.000000, 5.811600
-4.000000, 5.811000
-4.000000, 5.810400
-4.000000, 5.809800
-4.000000, 5.809200
-4.000000, 5.808600
-4.000000, 5.808000
-4.000000, 5.807400
-4.000000, 5.806800
-4.000000, 5.806200
-4.000000, 5.805600
-4.000000, 5.805000
-4.000000, 5.804400
-4.000000, 5.803800
-4.000000, 5.803200
-4.000000, 5.802600
-4.000000, 5.802000
-4.000000, 5.801400
-4.000000, 5.800800
-4.000000, 5.800200
-4.000000, 5.799600
-4.000000, 5.799000
-4.000000, 5.798400
-4.000000, 5.797800
-4.000000, 5.797200
-4.000000, 5.796600
-4.000000, 5.796000
-4.000000, 5.795400
-4.000000, 5.794800
-4.000000, 5.794200
-4.000000, 5.793600
-4.000000, 5.793000
-4.000000, 5.792400
-4.000000, 5.791800
-4.000000, 5.791200
-4.000000, 5.790600
-4.000000, 5.790000
-4.000000, 5.789400
-4.000000, 5.788800
-4.000000, 5.788200
-4.000000, 5.787600
-4.000000, 5.787000
-4.000000, 5.786400
-4.000000, 5.785800
-4.000000, 5.785200
-4.000000, 5.784600
-4.000000, 5.784000
-4.000000, 5.783400
-4.000000, 5.782800
-4.000000, 5.782200
-4.000000, 5.781600
-4.000000, 5.781000
-4.000000, 5.780400
-4.000000, 5.779800
-4.000000, 5.779200
-4.000000, 5.778600
-4.000000, 5.778000
-4.000000, 5.777400
-4.000000, 5.776800
-4.000000, 5.776200
-4.000000, 5.775600
-4.000000, 5.775000
-4.000000, 5.774400
-4.000000, 5.773800
-4.000000, 5.773200
-4.000000, 5.772600
-4.000000, 5.772000
-4.000000, 5.771400
-4.000000, 5.770800
-4.000000, 5.770200
-4.000000, 5.769600
-4.000000, 5.769000
-4.000000, 5.768400
-4.000000, 5.767800
-4.000000, 5.767200
-4.000000, 5.766600
-4.000000, 5.766000
-4.000000, 5.765400
-4.000000, 5.764800
-4.000000, 5.764200
-4.000000, 5.763600
-4.000000, 5.763000
-4.000000, 5.762400
-4.000000, 5.761800
-4.000000, 5.761200
-4.000000, 5.760600
-4.000000, 5.760000
-4.000000, 5.759400
-4.000000, 5.758800
-4.000000, 5.758200
-4.000000, 5.757600
-4.000000, 5.757000
-4.000000, 5.756400
-4.000000, 5.755800
-4.000000, 5.755200
-4.000000, 5.754600
-4.000000, 5.754000
-4.000000, 5.753400
-4.000000, 5.752800
-4.000000, 5.752200
-4.000000, 5.751600
-4.000000, 5.751000
-4.000000, 5.750400
-4.000000, 5.749800
-4.000000, 5.749200
-4.000000, 5.748600
-4.000000, 5.748000
-4.000000, 5.747400
-4.000000, 5.746800
-4.000000, 5.746200
-4.000000, 5.745600
-4.000000, 5.745000
-4.000000, 5.744400
-4.000000, 5.743800
-4.000000, 5.743200
-4.000000, 5.742600
-4.000000, 5.742000
-4.000000, 5.741400
-4.000000, 5.740800
-4.000000, 5.740200
-4.000000, 5.739600
-4.000000, 5.739000
-4.000000, 5.738400
-4.000000, 5.737800
-4.000000, 5.737200
-4.000000, 5.736600
-4.000000, 5.736000
-4.000000, 5.735400
-4.000000, 5.734800
-4.000000, 5.734200
-4.000000, 5.733600
-4.000000, 5.733000
-4.000000, 5.732400
-4.000000, 5.731800
-4.000000, 5.731200
-4.000000, 5.730600
-4.000000, 5.730000
-4.000000, 5.729400
-4.000000, 5.728800
-4.000000, 5.728200
-4.000000, 5.727600
-4.000000, 5.727000
-4.000000, 5.726400
-4.000000, 5.725800
-4.000000, 5.725200
-4.000000, 5.724600
-4.000000, 5.724000
-4.000000, 5.723400
-4.000000, 5.722800
-4.000000, 5.722200
-4.000000, 5.721600
-4.000000, 5.721000
-4.000000, 5.720400
-4.000000, 5.719800
-4.000000, 5.719200
-4.000000, 5.718600
-4.000000, 5.718000
-4.000000, 5.717400
-4.000000, 5.716800
-4.000000, 5.716200
-4.000000, 5.715600
-4.000000, 5.715000
-4.000000, 5.714400
-4.000000, 5.713800
-4.000000, 5.713200
-4.000000, 5.712600
-4.000000, 5.712000
-4.000000, 5.711400
-4.000000, 5.710800
-4.000000, 5.710200
-4.000000, 5.709600
-4.000000, 5.709000
-4.000000, 5.708400
-4.000000, 5.707800
-4.000000, 5.707200
-4.000000, 5.706600
-4.000000, 5.706000
-4.000000, 5.705400
-4.000000, 5.704800
-4.000000, 5.704200
-4.000000, 5.703600
-4.000000, 5.703000
-4.000000, 5.702400
-4.000000, 5.701800
-4.000000, 5.701200
-4.000000, 5.700600
-4.000000, 5.700000
-4.000000, 5.699400
-4.000000, 5.698800
-4.000000, 5.698200
-4.000000, 5.697600
-4.000000, 5.697000
-4.000000, 5.696400
-4.000000, 5.695800
-4.000000, 5.695200
-4.000000, 5.694600
-4.000000, 5.694000
-4.000000, 5.693400
-4.000000, 5.692800
-4.000000, 5.692200
-4.000000, 5.691600
-4.000000, 5.691000
-4.000000, 5.690400
-4.000000, 5.689800
-4.000000, 5.689200
-4.000000, 5.688600
-4.000000, 5.688000
-4.000000, 5.687400
-4.000000, 5.686800
-4.000000, 5.686200
-4.000000, 5.685600
-4.000000, 5.685000
-4.000000, 5.684400
-4.000000, 5.683800
-4.000000, 5.683200
-4.000000, 5.682600
-4.000000, 5.682000
-4.000000, 5.681400
-4.000000, 5.680800
-4.000000, 5.680200
-4.000000, 5.679600
-4.000000, 5.679000
-4.000000, 5.678400
-4.000000, 5.677800
-4.000000, 5.677200
-4.000000, 5.676600
-4.000000, 5.676000
-4.000000, 5.675400
-4.000000, 5.674800
-4.000000, 5.674200
-4.000000, 5.673600
-4.000000, 5.673000
-4.000000, 5.672400
-4.000000, 5.671800
-4.000000, 5.671200
-4.000000, 5.670600
-4.000000, 5.670000
-4.000000, 5.669400
-4.000000, 5.668800
-4.000000, 5.668200
-4.000000, 5.667600
-4.000000, 5.667000
-4.000000, 5.666400
-4.000000, 5.665800
-4.000000, 5.665200
-4.000000, 5.664600
-4.000000, 5.664000
-4.000000, 5.663400
-4.000000, 5.662800
-4.000000, 5.662200
-4.000000, 5.661600
-4.000000, 5.661000
-4.000000, 5.660400
-4.000000, 5.659800
-4.000000, 5.659200
-4.000000, 5.658600
-4.000000, 5.658000
-4.000000, 5.657400
-4.000000, 5.656800
-4.000000, 5.656200
-4.000000, 5.655600
-4.000000, 5.655000
-4.000000, 5.654400
-4.000000, 5.653800
-4.000000, 5.653200
-4.000000, 5.652600
-4.000000, 5.652000
-4.000000, 5.651400
-4.000000, 5.650800
-4.000000, 5.650200
-4.000000, 5.649600
-4.000000, 5.649000
-4.000000, 5.648400
-4.000000, 5.647800
-4.000000, 5.647200
-4.000000, 5.646600
-4.000000, 5.646000
-4.000000, 5.645400
-4.000000, 5.644800
-4.000000, 5.644200
-4.000000, 5.643600
-4.000000, 5.643000
-4.000000, 5.642400
-4.000000, 5.641800
-4.000000, 5.641200
-4.000000, 5.640600
-4.000000, 5.640000
-4.000000, 5.639400
-4.000000, 5.638800
-4.000000, 5.638200
-4.000000, 5.637600
-4.000000, 5.637000
-4.000000, 5.636400
-4.000000, 5.635800
-4.000000, 5.635200
-4.000000, 5.634600
-4.000000, 5.634000
-4.000000, 5.633400
-4.000000, 5.632800
-4.000000, 5.632200
-4.000000, 5.631600
-4.000000, 5.631000
-4.000000, 5.630400
-4.000000, 5.629800
-4.000000, 5.629200
-4.000000, 5.628600
-4.000000, 5.628000
-4.000000, 5.627400
-4.000000, 5.626800
-4.000000, 5.626200
-4.000000, 5.625600
-4.000000, 5.625000
-4.000000, 5.624400
-4.000000, 5.623800
-4.000000, 5.623200
-4.000000, 5.622600
-4.000000, 5.622000
-4.000000, 5.621400
-4.000000, 5.620800
-4.000000, 5.620200
-4.000000, 5.619600
-4.000000, 5.619000
-4.000000, 5.618400
-4.000000, 5.617800
-4.000000, 5.617200
-4.000000, 5.616600
-4.000000, 5.616000
-4.000000, 5.615400
-4.000000, 5.614800
-4.000000, 5.614200
-4.000000, 5.613600
-4.000000, 5.613000
-4.000000, 5.612400
-4.000000, 5.611800
-4.000000, 5.611200
-4.000000, 5.610600
-4.000000, 5.610000
-4.000000, 5.609400
-4.000000, 5.608800
-4.000000, 5.608200
-4.000000, 5.607600
-4.000000, 5.607000
-4.000000, 5.606400
-4.000000, 5.605800
-4.000000, 5.605200
-4.000000, 5.604600
-4.000000, 5.604000
-4.000000, 5.603400
-4.000000, 5.602800
-4.000000, 5.602200
-4.000000, 5.601600
-4.000000, 5.601000
-4.000000, 5.600400
-4.000000, 5.599800
-4.000000, 5.599200
-4.000000, 5.598600
-4.000000, 5.598000
-4.000000, 5.597400
-4.000000, 5.596800
-4.000000, 5.596200
-4.000000, 5.595600
-4.000000, 5.595000
-4.000000, 5.594400
-4.000000, 5.593800
-4.000000, 5.593200
-4.000000, 5.592600
-4.000000, 5.592000
-4.000000, 5.591400
-4.000000, 5.590800
-4.000000, 5.590200
-4.000000, 5.589600
-4.000000, 5.589000
-4.000000, 5.588400
-4.000000, 5.587800
-4.000000, 5.587200
-4.000000, 5.586600
-4.000000, 5.586000
-4.000000, 5.585400
-4.000000, 5.584800
-4.000000, 5.584200
-4.000000, 5.583600
-4.000000, 5.583000
-4.000000, 5.582400
-4.000000, 5.581800
-4.000000, 5.581200
-4.000000, 5.580600
-4.000000, 5.580000
-4.000000, 5.579400
-4.000000, 5.578800
-4.000000, 5.578200
-4.000000, 5.577600
-4.000000, 5.577000
-4.000000, 5.576400
-4.000000, 5.575800
-4.000000, 5.575200
-4.000000, 5.574600
-4.000000, 5.574000
-4.000000, 5.573400
-4.000000, 5.572800
-4.000000, 5.572200
-4.000000, 5.571600
-4.000000, 5.571000
-4.000000, 5.570400
-4.000000, 5.569800
-4.000000, 5.569200
-4.000000, 5.568600
-4.000000, 5.568000
-4.000000, 5.567400
-4.000000, 5.566800
-4.000000, 5.566200
-4.000000, 5.565600
-4.000000, 5.565000
-4.000000, 5.564400
-4.000000, 5.563800
-4.000000, 5.563200
-4.000000, 5.562600
-4.000000, 5.562000
-4.000000, 5.561400
-4.000000, 5.560800
-4.000000, 5.560200
-4.000000, 5.559600
-4.000000, 5.559000
-4.000000, 5.558400
-4.000000, 5.557800
-4.000000, 5.557200
-4.000000, 5.556600
-4.000000, 5.556000
-4.000000, 5.555400
-4.000000, 5.554800
-4.000000, 5.554200
-4.000000, 5.553600
-4.000000, 5.553000
-4.000000, 5.552400
-4.000000, 5.551800
-4.000000, 5.551200
-4.000000, 5.550600
-4.000000, 5.550000
-4.000000, 5.549400
-4.000000, 5.548800
-4.000000, 5.548200
-4.000000, 5.547600
-4.000000, 5.547000
-4.000000, 5.546400
-4.000000, 5.545800
-4.000000, 5.545200
-4.000000, 5.544600
-4.000000, 5.544000
-4.000000, 5.543400
-4.000000, 5.542800
-4.000000, 5.542200
-4.000000, 5.541600
-4.000000, 5.541000
-4.000000, 5.540400
-4.000000, 5.539800
-4.000000, 5.539200
-4.000000, 5.538600
-4.000000, 5.538000
-4.000000, 5.537400
-4.000000, 5.536800
-4.000000, 5.536200
-4.000000, 5.535600
-4.000000, 5.535000
-4.000000, 5.534400
-4.000000, 5.533800
-4.000000, 5.533200
-4.000000, 5.532600
-4.000000, 5.532000
-4.000000, 5.531400
-4.000000, 5.530800
-4.000000, 5.530200
-4.000000, 5.529600
-4.000000, 5.529000
-4.000000, 5.528400
-4.000000, 5.527800
-4.000000, 5.527200
-4.000000, 5.526600
-4.000000, 5.526000
-4.000000, 5.525400
-4.000000, 5.524800
-4.000000, 5.524200
-4.000000, 5.523600
-4.000000, 5.523000
-4.000000, 5.522400
-4.000000, 5.521800
-4.000000, 5.521200
-4.000000, 5.520600
-4.000000, 5.520000
-4.000000, 5.519400
-4.000000, 5.518800
-4.000000, 5.518200
-4.000000, 5.517600
-4.000000, 5.517000
-4.000000, 5.516400
-4.000000, 5.515800
-4.000000, 5.515200
-4.000000, 5.514600
-4.000000, 5.514000
-4.000000, 5.513400
-4.000000, 5.512800
-4.000000, 5.512200
-4.000000, 5.511600
-4.000000, 5.511000
-4.000000, 5.510400
-4.000000, 5.509800
-4.000000, 5.509200
-4.000000, 5.508600
-4.000000, 5.508000
-4.000000, 5.507400
-4.000000, 5.506800
-4.000000, 5.506200
-4.000000, 5.505600
-4.000000, 5.505000
-4.000000, 5.504400
-4.000000, 5.503800
-4.000000, 5.503200
-4.000000, 5.502600
-4.000000, 5.502000
-4.000000, 5.501400
-4.000000, 5.500800
-4.000000, 5.500200
-4.000000, 5.499600
-4.000000, 5.499000
-4.000000, 5.498400
-4.000000, 5.497800
-4.000000, 5.497200
-4.000000, 5.496600
-4.000000, 5.496000
-4.000000, 5.495400
-4.000000, 5.494800
-4.000000, 5.494200
-4.000000, 5.493600
-4.000000, 5.493000
-4.000000, 5.492400
-4.000000, 5.491800
-4.000000, 5.491200
-4.000000, 5.490600
-4.000000, 5.490000
-4.000000, 5.489400
-4.000000, 5.488800
-4.000000, 5.488200
-4.000000, 5.487600
-4.000000, 5.487000
-4.000000, 5.486400
-4.000000, 5.485800
-4.000000, 5.485200
-4.000000, 5.484600
-4.000000, 5.484000
-4.000000, 5.483400
-4.000000, 5.482800
-4.000000, 5.482200
-4.000000, 5.481600
-4.000000, 5.481000
-4.000000, 5.480400
-4.000000, 5.479800
-4.000000, 5.479200
-4.000000, 5.478600
-4.000000, 5.478000
-4.000000, 5.477400
-4.000000, 5.476800
-4.000000, 5.476200
-4.000000, 5.475600
-4.000000, 5.475000
-4.000000, 5.474400
-4.000000, 5.473800
-4.000000, 5.473200
-4.000000, 5.472600
-4.000000, 5.472000
-4.000000, 5.471400
-4.000000, 5.470800
-4.000000, 5.470200
-4.000000, 5.469600
-4.000000, 5.469000
-4.000000, 5.468400
-4.000000, 5.467800
-4.000000, 5.467200
-4.000000, 5.466600
-4.000000, 5.466000
-4.000000, 5.465400
-4.000000, 5.464800
-4.000000, 5.464200
-4.000000, 5.463600
-4.000000, 5.463000
-4.000000, 5.462400
-4.000000, 5.461800
-4.000000, 5.461200
-4.000000, 5.460600
-4.000000, 5.460000
-4.000000, 5.459400
-4.000000, 5.458800
-4.000000, 5.458200
-4.000000, 5.457600
-4.000000, 5.457000
-4.000000, 5.456400
-4.000000, 5.455800
-4.000000, 5.455200
-4.000000, 5.454600
-4.000000, 5.454000
-4.000000, 5.453400
-4.000000, 5.452800
-4.000000, 5.452200
-4.000000, 5.451600
-4.000000, 5.451000
-4.000000, 5.450400
-4.000000, 5.449800
-4.000000, 5.449200
-4.000000, 5.448600
-4.000000, 5.448000
-4.000000, 5.447400
-4.000000, 5.446800
-4.000000, 5.446200
-4.000000, 5.445600
-4.000000, 5.445000
-4.000000, 5.444400
-4.000000, 5.443800
-4.000000, 5.443200
-4.000000, 5.442600
-4.000000, 5.442000
-4.000000, 5.441400
-4.000000, 5.440800
-4.000000, 5.440200
-4.000000, 5.439600
-4.000000, 5.439000
-4.000000, 5.438400
-4.000000, 5.437800
-4.000000, 5.437200
-4.000000, 5.436600
-4.000000, 5.436000
-4.000000, 5.435400
-4.000000, 5.434800
-4.000000, 5.434200
-4.000000, 5.433600
-4.000000, 5.433000
-4.000000, 5.432400
-4.000000, 5.431800
-4.000000, 5.431200
-4.000000, 5.430600
-4.000000, 5.430000
-4.000000, 5.429400
-4.000000, 5.428800
-4.000000, 5.428200
-4.000000, 5.427600
-4.000000, 5.427000
-4.000000, 5.426400
-4.000000, 5.425800
-4.000000, 5.425200
-4.000000, 5.424600
-4.000000, 5.424000
-4.000000, 5.423400
-4.000000, 5.422800
-4.000000, 5.422200
-4.000000, 5.421600
-4.000000, 5.421000
-4.000000, 5.420400
-4.000000, 5.419800
-4.000000, 5.419200
-4.000000, 5.418600
-4.000000, 5.418000
-4.000000, 5.417400
-4.000000, 5.416800
-4.000000, 5.416200
-4.000000, 5.415600
-4.000000, 5.415000
-4.000000, 5.414400
-4.000000, 5.413800
-4.000000, 5.413200
-4.000000, 5.412600
-4.000000, 5.412000
-4.000000, 5.411400
-4.000000, 5.410800
-4.000000, 5.410200
-4.000000, 5.409600
-4.000000, 5.409000
-4.000000, 5.408400
-4.000000, 5.407800
-4.000000, 5.407200
-4.000000, 5.406600
-4.000000, 5.406000
-4.000000, 5.405400
-4.000000, 5.404800
-4.000000, 5.404200
-4.000000, 5.403600
-4.000000, 5.403000
-4.000000, 5.402400
-4.000000, 5.401800
-4.000000, 5.401200
-4.000000, 5.400600
-4.000000, 5.400000
-4.000000, 5.399400
-4.000000, 5.398800
-4.000000, 5.398200
-4.000000, 5.397600
-4.000000, 5.397000
-4.000000, 5.396400
-4.000000, 5.395800
-4.000000, 5.395200
-4.000000, 5.394600
-4.000000, 5.394000
-4.000000, 5.393400
-4.000000, 5.392800
-4.000000, 5.392200
-4.000000, 5.391600
-4.000000, 5.391000
-4.000000, 5.390400
-4.000000, 5.389800
-4.000000, 5.389200
-4.000000, 5.388600
-4.000000, 5.388000
-4.000000, 5.387400
-4.000000, 5.386800
-4.000000, 5.386200
-4.000000, 5.385600
-4.000000, 5.385000
-4.000000, 5.384400
-4.000000, 5.383800
-4.000000, 5.383200
-4.000000, 5.382600
-4.000000, 5.382000
-4.000000, 5.381400
-4.000000, 5.380800
-4.000000, 5.380200
-4.000000, 5.379600
-4.000000, 5.379000
-4.000000, 5.378400
-4.000000, 5.377800
-4.000000, 5.377200
-4.000000, 5.376600
-4.000000, 5.376000
-4.000000, 5.375400
-4.000000, 5.374800
-4.000000, 5.374200
-4.000000, 5.373600
-4.000000, 5.373000
-4.000000, 5.372400
-4.000000, 5.371800
-4.000000, 5.371200
-4.000000, 5.370600
-4.000000, 5.370000
-4.000000, 5.369400
-4.000000, 5.368800
-4.000000, 5.368200
-4.000000, 5.367600
-4.000000, 5.367000
-4.000000, 5.366400
-4.000000, 5.365800
-4.000000, 5.365200
-4.000000, 5.364600
-4.000000, 5.364000
-4.000000, 5.363400
-4.000000, 5.362800
-4.000000, 5.362200
-4.000000, 5.361600
-4.000000, 5.361000
-4.000000, 5.360400
-4.000000, 5.359800
-4.000000, 5.359200
-4.000000, 5.358600
-4.000000, 5.358000
-4.000000, 5.357400
-4.000000, 5.356800
-4.000000, 5.356200
-4.000000, 5.355600
-4.000000, 5.355000
-4.000000, 5.354400
-4.000000, 5.353800
-4.000000, 5.353200
-4.000000, 5.352600
-4.000000, 5.352000
-4.000000, 5.351400
-4.000000, 5.350800
-4.000000, 5.350200
-4.000000, 5.349600
-4.000000, 5.349000
-4.000000, 5.348400
-4.000000, 5.347800
-4.000000, 5.347200
-4.000000, 5.346600
-4.000000, 5.346000
-4.000000, 5.345400
-4.000000, 5.344800
-4.000000, 5.344200
-4.000000, 5.343600
-4.000000, 5.343000
-4.000000, 5.342400
-4.000000, 5.341800
-4.000000, 5.341200
-4.000000, 5.340600
-4.000000, 5.340000
-4.000000, 5.339400
-4.000000, 5.338800
-4.000000, 5.338200
-4.000000, 5.337600
-4.000000, 5.337000
-4.000000, 5.336400
-4.000000, 5.335800
-4.000000, 5.335200
-4.000000, 5.334600
-4.000000, 5.334000
-4.000000, 5.333400
-4.000000, 5.332800
-4.000000, 5.332200
-4.000000, 5.331600
-4.000000, 5.331000
-4.000000, 5.330400
-4.000000, 5.329800
-4.000000, 5.329200
-4.000000, 5.328600
-4.000000, 5.328000
-4.000000, 5.327400
-4.000000, 5.326800
-4.000000, 5.326200
-4.000000, 5.325600
-4.000000, 5.325000
-4.000000, 5.324400
-4.000000, 5.323800
-4.000000, 5.323200
-4.000000, 5.322600
-4.000000, 5.322000
-4.000000, 5.321400
-4.000000, 5.320800
-4.000000, 5.320200
-4.000000, 5.319600
-4.000000, 5.319000
-4.000000, 5.318400
-4.000000, 5.317800
-4.000000, 5.317200
-4.000000, 5.316600
-4.000000, 5.316000
-4.000000, 5.315400
-4.000000, 5.314800
-4.000000, 5.314200
-4.000000, 5.313600
-4.000000, 5.313000
-4.000000, 5.312400
-4.000000, 5.311800
-4.000000, 5.311200
-4.000000, 5.310600
-4.000000, 5.310000
-4.000000, 5.309400
-4.000000, 5.308800
-4.000000, 5.308200
-4.000000, 5.307600
-4.000000, 5.307000
-4.000000, 5.306400
-4.000000, 5.305800
-4.000000, 5.305200
-4.000000, 5.304600
-4.000000, 5.304000
-4.000000, 5.303400
-4.000000, 5.302800
-4.000000, 5.302200
-4.000000, 5.301600
-4.000000, 5.301000
