0.011200, 0.011200, -0.005600
0.011300, 0.011300, -0.005650
0.011400, 0.011400, -0.005700
0.011500, 0.011500, -0.005750
0.011600, 0.011600, -0.005800
0.011700, 0.011700, -0.005850
0.011800, 0.011800, -0.005900
0.011900, 0.011900, -0.005950
0.012000, 0.012000, -0.006000
0.012100, 0.012100, -0.006050
0.012200, 0.012200, -0.006100
0.012300, 0.012300, -0.006150
0.012400, 0.012400, -0.006200
0.012500, 0.012500, -0.006250
0.012600, 0.012600, -0.006300
0.012700, 0.012700, -0.006350
0.012800, 0.012800, -0.006400
0.012900, 0.012900, -0.006450
0.013000, 0.013000, -0.006500
0.013100, 0.013100, -0.006550
0.013200, 0.013200, -0.006600
0.013300, 0.013300, -0.006650
0.013400, 0.013400, -0.006700
0.013500, 0.013500, -0.006750
0.013600, 0.013600, -0.006800
0.013700, 0.013700, -0.006850
0.013800, 0.013800, -0.006900
0.013900, 0.013900, -0.006950
0.014000, 0.014000, -0.007000
0.014100, 0.014100, -0.007050
0.014200, 0.014200, -0.007100
0.014300, 0.014300, -0.007150
0.014400, 0.014400, -0.007200
0.014500, 0.014500, -0.007250
0.014600, 0.014600, -0.007300
0.014700, 0.014700, -0.007350
0.014800, 0.014800, -0.007400
0.014900, 0.014900, -0.007450
0.015000, 0.015000, -0.007500
0.015100, 0.015100, -0.007550
0.015200, 0.015200, -0.007600
0.015300, 0.015300, -0.007650
0.015400, 0.015400, -0.007700
0.015500, 0.015500, -0.007750
0.015600, 0.015600, -0.007800
0.015700, 0.015700, -0.007850
0.015800, 0.015800, -0.007900
0.015900, 0.015900, -0.007950
0.016000, 0.016000, -0.008000
0.016100, 0.016100, -0.008050
0.016200, 0.016200, -0.008100
0.016300, 0.016300, -0.008150
0.016400, 0.016400, -0.008200
0.016500, 0.016500, -0.008250
0.016600, 0.016600, -0.008300
0.016700, 0.016700, -0.008350
0.016800, 0.016800, -0.008400
0.016900, 0.016900, -0.008450
0.017000, 0.017000, -0.008500
0.017100, 0.017100, -0.008550
0.017200, 0.017200, -0.008600
0.017300, 0.017300, -0.008650
0.017400, 0.017400, -0.008700
0.017500, 0.017500, -0.008750
0.017600, 0.017600, -0.008800
0.017700, 0.017700, -0.008850
0.017800, 0.017800, -0.008900
0.017900, 0.017900, -0.008950
0.018000, 0.018000, -0.009000
0.018100, 0.018100, -0.009050
0.018200, 0.018200, -0.009100
0.018300, 0.018300, -0.009150
0.018400, 0.018400, -0.009200
0.018500, 0.018500, -0.009250
0.018600, 0.018600, -0.009300
0.018700, 0.018700, -0.009350
0.018800, 0.018800, -0.009400
0.018900, 0.018900, -0.009450
0.019000, 0.019000, -0.009500
0.019100, 0.019100, -0.009550
0.019200, 0.019200, -0.009600
0.019300, 0.019300, -0.009650
0.019400, 0.019400, -0.009700
0.019500, 0.019500, -0.009750
0.019600, 0.019600, -0.009800
0.019700, 0.019700, -0.009850
0.019800, 0.019800, -0.009900
0.019900, 0.019900, -0.009950
0.020000, 0.020000, -0.010000
0.020100, 0.020100, -0.010050
0.020200, 0.020200, -0.010100
0.020300, 0.020300, -0.010150
0.020400, 0.020400, -0.010200
0.020500, 0.020500, -0.010250
0.020600, 0.020600, -0.010300
0.020700, 0.020700, -0.010350
0.020800, 0.020800, -0.010400
0.020900, 0.020900, -0.010450
0.021000, 0.021000, -0.010500
0.021100, 0.021100, -0.010550
0.021200, 0.021200, -0.010600
0.021300, 0.021300, -0.010650
0.021400, 0.021400, -0.010700
0.021500, 0.021500, -0.010750
0.021600, 0.021600, -0.010800
0.021700, 0.021700, -0.010850
0.021800, 0.021800, -0.010900
0.021900, 0.021900, -0.010950
0.022000, 0.022000, -0.011000
0.022100, 0.022100, -0.011050
0.022200, 0.022200, -0.011100
0.022300, 0.022300, -0.011150
0.022400, 0.022400, -0.011200
0.022500, 0.022500, -0.011250
0.022600, 0.022600, -0.011300
0.022700, 0.022700, -0.011350
0.022800, 0.022800, -0.011400
0.022900, 0.022900, -0.011450
0.023000, 0.023000, -0.011500
0.023100, 0.023100, -0.011550
0.023200, 0.023200, -0.011600
0.023300, 0.023300, -0.011650
0.023400, 0.023400, -0.011700
0.023500, 0.023500, -0.011750
0.023600, 0.023600, -0.011800
0.023700, 0.023700, -0.011850
0.023800, 0.023800, -0.011900
0.023900, 0.023900, -0.011950
0.024000, 0.024000, -0.012000
0.024100, 0.024100, -0.012050
0.024200, 0.024200, -0.012100
0.024300, 0.024300, -0.012150
0.024400, 0.024400, -0.012200
0.024500, 0.024500, -0.012250
0.024600, 0.024600, -0.012300
0.024700, 0.024700, -0.012350
0.024800, 0.024800, -0.012400
0.024900, 0.024900, -0.012450
0.025000, 0.025000, -0.012500
0.025100, 0.025100, -0.012550
0.025200, 0.025200, -0.012600
0.025300, 0.025300, -0.012650
0.025400, 0.025400, -0.012700
0.025500, 0.025500, -0.012750
0.025600, 0.025600, -0.012800
0.025700, 0.025700, -0.012850
0.025800, 0.025800, -0.012900
0.025900, 0.025900, -0.012950
0.026000, 0.026000, -0.013000
0.026100, 0.026100, -0.013050
0.026200, 0.026200, -0.013100
0.026300, 0.026300, -0.013150
0.026400, 0.026400, -0.013200
0.026500, 0.026500, -0.013250
0.026600, 0.026600, -0.013300
0.026700, 0.026700, -0.013350
0.026800, 0.026800, -0.013400
0.026900, 0.026900, -0.013450
0.027000, 0.027000, -0.013500
0.027100, 0.027100, -0.013550
0.027200, 0.027200, -0.013600
0.027300, 0.027300, -0.013650
0.027400, 0.027400, -0.013700
0.027500, 0.027500, -0.013750
0.027600, 0.027600, -0.013800
0.027700, 0.027700, -0.013850
0.027800, 0.027800, -0.013900
0.027900, 0.027900, -0.013950
0.028000, 0.028000, -0.014000
0.028100, 0.028100, -0.014050
0.028200, 0.028200, -0.014100
0.028300, 0.028300, -0.014150
0.028400, 0.028400, -0.014200
0.028500, 0.028500, -0.014250
0.028600, 0.028600, -0.014300
0.028700, 0.028700, -0.014350
0.028800, 0.028800, -0.014400
0.028900, 0.028900, -0.014450
0.029000, 0.029000, -0.014500
0.029100, 0.029100, -0.014550
0.029200, 0.029200, -0.014600
0.029300, 0.029300, -0.014650
0.029400, 0.029400, -0.014700
0.029500, 0.029500, -0.014750
0.029600, 0.029600, -0.014800
0.029700, 0.029700, -0.014850
0.029800, 0.029800, -0.014900
0.029900, 0.029900, -0.014950
0.030000, 0.030000, -0.015000
0.030100, 0.030100, -0.015050
0.030200, 0.030200, -0.015100
0.030300, 0.030300, -0.015150
0.030400, 0.030400, -0.015200
0.030500, 0.030500, -0.015250
0.030600, 0.030600, -0.015300
0.030700, 0.030700, -0.015350
0.030800, 0.030800, -0.015400
0.030900, 0.030900, -0.015450
0.031000, 0.031000, -0.015500
0.031100, 0.031100, -0.015550
0.031200, 0.031200, -0.015600
0.031300, 0.031300, -0.015650
0.031400, 0.031400, -0.015700
0.031500, 0.031500, -0.015750
0.031600, 0.031600, -0.015800
0.031700, 0.031700, -0.015850
0.031800, 0.031800, -0.015900
0.031900, 0.031900, -0.015950
0.032000, 0.032000, -0.016000
0.032100, 0.032100, -0.016050
0.032200, 0.032200, -0.016100
0.032300, 0.032300, -0.016150
0.032400, 0.032400, -0.016200
0.032500, 0.032500, -0.016250
0.032600, 0.032600, -0.016300
0.032700, 0.032700, -0.016350
0.032800, 0.032800, -0.016400
0.032900, 0.032900, -0.016450
0.033000, 0.033000, -0.016500
0.033100, 0.033100, -0.016550
0.033200, 0.033200, -0.016600
0.033300, 0.033300, -0.016650
0.033400, 0.033400, -0.016700
0.033500, 0.033500, -0.016750
0.033600, 0.033600, -0.016800
0.033700, 0.033700, -0.016850
0.033800, 0.033800, -0.016900
0.033900, 0.033900, -0.016950
0.034000, 0.034000, -0.017000
0.034100, 0.034100, -0.017050
0.034200, 0.034200, -0.017100
0.034300, 0.034300, -0.017150
0.034400, 0.034400, -0.017200
0.034500, 0.034500, -0.017250
0.034600, 0.034600, -0.017300
0.034700, 0.034700, -0.017350
0.034800, 0.034800, -0.017400
0.034900, 0.034900, -0.017450
0.035000, 0.035000, -0.017500
0.035100, 0.035100, -0.017550
0.035200, 0.035200, -0.017600
0.035300, 0.035300, -0.017650
0.035400, 0.035400, -0.017700
0.035500, 0.035500, -0.017750
0.035600, 0.035600, -0.017800
0.035700, 0.035700, -0.017850
0.035800, 0.035800, -0.017900
0.035900, 0.035900, -0.017950
0.036000, 0.036000, -0.018000
0.036100, 0.036100, -0.018050
0.036200, 0.036200, -0.018100
0.036300, 0.036300, -0.018150
0.036400, 0.036400, -0.018200
0.036500, 0.036500, -0.018250
0.036600, 0.036600, -0.018300
0.036700, 0.036700, -0.018350
0.036800, 0.036800, -0.018400
0.036900, 0.036900, -0.018450
0.037000, 0.037000, -0.018500
0.037100, 0.037100, -0.018550
0.037200, 0.037200, -0.018600
0.037300, 0.037300, -0.018650
0.037400, 0.037400, -0.018700
0.037500, 0.037500, -0.018750
0.037600, 0.037600, -0.018800
0.037700, 0.037700, -0.018850
0.037800, 0.037800, -0.018900
0.037900, 0.037900, -0.018950
0.038000, 0.038000, -0.019000
0.038100, 0.038100, -0.019050
0.038200, 0.038200, -0.019100
0.038300, 0.038300, -0.019150
0.038400, 0.038400, -0.019200
0.038500, 0.038500, -0.019250
0.038600, 0.038600, -0.019300
0.038700, 0.038700, -0.019350
0.038800, 0.038800, -0.019400
0.038900, 0.038900, -0.019450
0.039000, 0.039000, -0.019500
0.039100, 0.039100, -0.019550
0.039200, 0.039200, -0.019600
0.039300, 0.039300, -0.019650
0.039400, 0.039400, -0.019700
0.039500, 0.039500, -0.019750
0.039600, 0.039600, -0.019800
0.039700, 0.039700, -0.019850
0.039800, 0.039800, -0.019900
0.039900, 0.039900, -0.019950
0.040000, 0.040000, -0.020000
0.040100, 0.040100, -0.020050
0.040200, 0.040200, -0.020100
0.040300, 0.040300, -0.020150
0.040400, 0.040400, -0.020200
0.040500, 0.040500, -0.020250
0.040600, 0.040600, -0.020300
0.040700, 0.040700, -0.020350
0.040800, 0.040800, -0.020400
0.040900, 0.040900, -0.020450
0.041000, 0.041000, -0.020500
0.041100, 0.041100, -0.020550
0.041200, 0.041200, -0.020600
0.041300, 0.041300, -0.020650
0.041400, 0.041400, -0.020700
0.041500, 0.041500, -0.020750
0.041600, 0.041600, -0.020800
0.041700, 0.041700, -0.020850
0.041800, 0.041800, -0.020900
0.041900, 0.041900, -0.020950
0.042000, 0.042000, -0.021000
0.042100, 0.042100, -0.021050
0.042200, 0.042200, -0.021100
0.042300, 0.042300, -0.021150
0.042400, 0.042400, -0.021200
0.042500, 0.042500, -0.021250
0.042600, 0.042600, -0.021300
0.042700, 0.042700, -0.021350
0.042800, 0.042800, -0.021400
0.042900, 0.042900, -0.021450
0.043000, 0.043000, -0.021500
0.043100, 0.043100, -0.021550
0.043200, 0.043200, -0.021600
0.043300, 0.043300, -0.021650
0.043400, 0.043400, -0.021700
0.043500, 0.043500, -0.021750
0.043600, 0.043600, -0.021800
0.043700, 0.043700, -0.021850
0.043800, 0.043800, -0.021900
0.043900, 0.043900, -0.021950
0.044000, 0.044000, -0.022000
0.044100, 0.044100, -0.022050
0.044200, 0.044200, -0.022100
0.044300, 0.044300, -0.022150
0.044400, 0.044400, -0.022200
0.044500, 0.044500, -0.022250
0.044600, 0.044600, -0.022300
0.044700, 0.044700, -0.022350
0.044800, 0.044800, -0.022400
0.044900, 0.044900, -0.022450
0.045000, 0.045000, -0.022500
0.045100, 0.045100, -0.022550
0.045200, 0.045200, -0.022600
0.045300, 0.045300, -0.022650
0.045400, 0.045400, -0.022700
0.045500, 0.045500, -0.022750
0.045600, 0.045600, -0.022800
0.045700, 0.045700, -0.022850
0.045800, 0.045800, -0.022900
0.045900, 0.045900, -0.022950
0.046000, 0.046000, -0.023000
0.046100, 0.046100, -0.023050
0.046200, 0.046200, -0.023100
0.046300, 0.046300, -0.023150
0.046400, 0.046400, -0.023200
0.046500, 0.046500, -0.023250
0.046600, 0.046600, -0.023300
0.046700, 0.046700, -0.023350
0.046800, 0.046800, -0.023400
0.046900, 0.046900, -0.023450
0.047000, 0.047000, -0.023500
0.047100, 0.047100, -0.023550
0.047200, 0.047200, -0.023600
0.047300, 0.047300, -0.023650
0.047400, 0.047400, -0.023700
0.047500, 0.047500, -0.023750
0.047600, 0.047600, -0.023800
0.047700, 0.047700, -0.023850
0.047800, 0.047800, -0.023900
0.047900, 0.047900, -0.023950
0.048000, 0.048000, -0.024000
0.048100, 0.048100, -0.024050
0.048200, 0.048200, -0.024100
0.048300, 0.048300, -0.024150
0.048400, 0.048400, -0.024200
0.048500, 0.048500, -0.024250
0.048600, 0.048600, -0.024300
0.048700, 0.048700, -0.024350
0.048800, 0.048800, -0.024400
0.048900, 0.048900, -0.024450
0.049000, 0.049000, -0.024500
0.049100, 0.049100, -0.024550
0.049200, 0.049200, -0.024600
0.049300, 0.049300, -0.024650
0.049400, 0.049400, -0.024700
0.049500, 0.049500, -0.024750
0.049600, 0.049600, -0.024800
0.049700, 0.049700, -0.024850
0.049800, 0.049800, -0.024900
0.049900, 0.049900, -0.024950
0.050000, 0.050000, -0.025000
0.050100, 0.050100, -0.025050
0.050200, 0.050200, -0.025100
0.050300, 0.050300, -0.025150
0.050400, 0.050400, -0.025200
0.050500, 0.050500, -0.025250
0.050600, 0.050600, -0.025300
0.050700, 0.050700, -0.025350
0.050800, 0.050800, -0.025400
0.050900, 0.050900, -0.025450
0.051000, 0.051000, -0.025500
0.051100, 0.051100, -0.025550
0.051200, 0.051200, -0.025600
0.051300, 0.051300, -0.025650
0.051400, 0.051400, -0.025700
0.051500, 0.051500, -0.025750
0.051600, 0.051600, -0.025800
0.051700, 0.051700, -0.025850
0.051800, 0.051800, -0.025900
0.051900, 0.051900, -0.025950
0.052000, 0.052000, -0.026000
0.052100, 0.052100, -0.026050
0.052200, 0.052200, -0.026100
0.052300, 0.052300, -0.026150
0.052400, 0.052400, -0.026200
0.052500, 0.052500, -0.026250
0.052600, 0.052600, -0.026300
0.052700, 0.052700, -0.026350
0.052800, 0.052800, -0.026400
0.052900, 0.052900, -0.026450
0.053000, 0.053000, -0.026500
0.053100, 0.053100, -0.026550
0.053200, 0.053200, -0.026600
0.053300, 0.053300, -0.026650
0.053400, 0.053400, -0.026700
0.053500, 0.053500, -0.026750
0.053600, 0.053600, -0.026800
0.053700, 0.053700, -0.026850
0.053800, 0.053800, -0.026900
0.053900, 0.053900, -0.026950
0.054000, 0.054000, -0.027000
0.054100, 0.054100, -0.027050
0.054200, 0.054200, -0.027100
0.054300, 0.054300, -0.027150
0.054400, 0.054400, -0.027200
0.054500, 0.054500, -0.027250
0.054600, 0.054600, -0.027300
0.054700, 0.054700, -0.027350
0.054800, 0.054800, -0.027400
0.054900, 0.054900, -0.027450
0.055000, 0.055000, -0.027500
0.055100, 0.055100, -0.027550
0.055200, 0.055200, -0.027600
0.055300, 0.055300, -0.027650
0.055400, 0.055400, -0.027700
0.055500, 0.055500, -0.027750
0.055600, 0.055600, -0.027800
0.055700, 0.055700, -0.027850
0.055800, 0.055800, -0.027900
0.055900, 0.055900, -0.027950
0.056000, 0.056000, -0.028000
0.056100, 0.056100, -0.028050
0.056200, 0.056200, -0.028100
0.056300, 0.056300, -0.028150
0.056400, 0.056400, -0.028200
0.056500, 0.056500, -0.028250
0.056600, 0.056600, -0.028300
0.056700, 0.056700, -0.028350
0.056800, 0.056800, -0.028400
0.056900, 0.056900, -0.028450
0.057000, 0.057000, -0.028500
0.057100, 0.057100, -0.028550
0.057200, 0.057200, -0.028600
0.057300, 0.057300, -0.028650
0.057400, 0.057400, -0.028700
0.057500, 0.057500, -0.028750
0.057600, 0.057600, -0.028800
0.057700, 0.057700, -0.028850
0.057800, 0.057800, -0.028900
0.057900, 0.057900, -0.028950
0.058000, 0.058000, -0.029000
0.058100, 0.058100, -0.029050
0.058200, 0.058200, -0.029100
0.058300, 0.058300, -0.029150
0.058400, 0.058400, -0.029200
0.058500, 0.058500, -0.029250
0.058600, 0.058600, -0.029300
0.058700, 0.058700, -0.029350
0.058800, 0.058800, -0.029400
0.058900, 0.058900, -0.029450
0.059000, 0.059000, -0.029500
0.059100, 0.059100, -0.029550
0.059200, 0.059200, -0.029600
0.059300, 0.059300, -0.029650
0.059400, 0.059400, -0.029700
0.059500, 0.059500, -0.029750
0.059600, 0.059600, -0.029800
0.059700, 0.059700, -0.029850
0.059800, 0.059800, -0.029900
0.059900, 0.059900, -0.029950
0.060000, 0.060000, -0.030000
0.060100, 0.060100, -0.030050
0.060200, 0.060200, -0.030100
0.060300, 0.060300, -0.030150
0.060400, 0.060400, -0.030200
0.060500, 0.060500, -0.030250
0.060600, 0.060600, -0.030300
0.060700, 0.060700, -0.030350
0.060800, 0.060800, -0.030400
0.060900, 0.060900, -0.030450
0.061000, 0.061000, -0.030500
0.061100, 0.061100, -0.030550
0.061200, 0.061200, -0.030600
0.061300, 0.061300, -0.030650
0.061400, 0.061400, -0.030700
0.061500, 0.061500, -0.030750
0.061600, 0.061600, -0.030800
0.061700, 0.061700, -0.030850
0.061800, 0.061800, -0.030900
0.061900, 0.061900, -0.030950
0.062000, 0.062000, -0.031000
0.062100, 0.062100, -0.031050
0.062200, 0.062200, -0.031100
0.062300, 0.062300, -0.031150
0.062400, 0.062400, -0.031200
0.062500, 0.062500, -0.031250
0.062600, 0.062600, -0.031300
0.062700, 0.062700, -0.031350
0.062800, 0.062800, -0.031400
0.062900, 0.062900, -0.031450
0.063000, 0.063000, -0.031500
0.063100, 0.063100, -0.031550
0.063200, 0.063200, -0.031600
0.063300, 0.063300, -0.031650
0.063400, 0.063400, -0.031700
0.063500, 0.063500, -0.031750
0.063600, 0.063600, -0.031800
0.063700, 0.063700, -0.031850
0.063800, 0.063800, -0.031900
0.063900, 0.063900, -0.031950
0.064000, 0.064000, -0.032000
0.064100, 0.064100, -0.032050
0.064200, 0.064200, -0.032100
0.064300, 0.064300, -0.032150
0.064400, 0.064400, -0.032200
0.064500, 0.064500, -0.032250
0.064600, 0.064600, -0.032300
0.064700, 0.064700, -0.032350
0.064800, 0.064800, -0.032400
0.064900, 0.064900, -0.032450
0.065000, 0.065000, -0.032500
0.065100, 0.065100, -0.032550
0.065200, 0.065200, -0.032600
0.065300, 0.065300, -0.032650
0.065400, 0.065400, -0.032700
0.065500, 0.065500, -0.032750
0.065600, 0.065600, -0.032800
0.065700, 0.065700, -0.032850
0.065800, 0.065800, -0.032900
0.065900, 0.065900, -0.032950
0.066000, 0.066000, -0.033000
0.066100, 0.066100, -0.033050
0.066200, 0.066200, -0.033100
0.066300, 0.066300, -0.033150
0.066400, 0.066400, -0.033200
0.066500, 0.066500, -0.033250
0.066600, 0.066600, -0.033300
0.066700, 0.066700, -0.033350
0.066800, 0.066800, -0.033400
0.066900, 0.066900, -0.033450
0.067000, 0.067000, -0.033500
0.067100, 0.067100, -0.033550
0.067200, 0.067200, -0.033600
0.067300, 0.067300, -0.033650
0.067400, 0.067400, -0.033700
0.067500, 0.067500, -0.033750
0.067600, 0.067600, -0.033800
0.067700, 0.067700, -0.033850
0.067800, 0.067800, -0.033900
0.067900, 0.067900, -0.033950
0.068000, 0.068000, -0.034000
0.068100, 0.068100, -0.034050
0.068200, 0.068200, -0.034100
0.068300, 0.068300, -0.034150
0.068400, 0.068400, -0.034200
0.068500, 0.068500, -0.034250
0.068600, 0.068600, -0.034300
0.068700, 0.068700, -0.034350
0.068800, 0.068800, -0.034400
0.068900, 0.068900, -0.034450
0.069000, 0.069000, -0.034500
0.069100, 0.069100, -0.034550
0.069200, 0.069200, -0.034600
0.069300, 0.069300, -0.034650
0.069400, 0.069400, -0.034700
0.069500, 0.069500, -0.034750
0.069600, 0.069600, -0.034800
0.069700, 0.069700, -0.034850
0.069800, 0.069800, -0.034900
0.069900, 0.069900, -0.034950
0.070000, 0.070000, -0.035000
0.070100, 0.070100, -0.035050
0.070200, 0.070200, -0.035100
0.070300, 0.070300, -0.035150
0.070400, 0.070400, -0.035200
0.070500, 0.070500, -0.035250
0.070600, 0.070600, -0.035300
0.070700, 0.070700, -0.035350
0.070800, 0.070800, -0.035400
0.070900, 0.070900, -0.035450
0.071000, 0.071000, -0.035500
0.071100, 0.071100, -0.035550
0.071200, 0.071200, -0.035600
0.071300, 0.071300, -0.035650
0.071400, 0.071400, -0.035700
0.071500, 0.071500, -0.035750
0.071600, 0.071600, -0.035800
0.071700, 0.071700, -0.035850
0.071800, 0.071800, -0.035900
0.071900, 0.071900, -0.035950
0.072000, 0.072000, -0.036000
0.072100, 0.072100, -0.036050
0.072200, 0.072200, -0.036100
0.072300, 0.072300, -0.036150
0.072400, 0.072400, -0.036200
0.072500, 0.072500, -0.036250
0.072600, 0.072600, -0.036300
0.072700, 0.072700, -0.036350
0.072800, 0.072800, -0.036400
0.072900, 0.072900, -0.036450
0.073000, 0.073000, -0.036500
0.073100, 0.073100, -0.036550
0.073200, 0.073200, -0.036600
0.073300, 0.073300, -0.036650
0.073400, 0.073400, -0.036700
0.073500, 0.073500, -0.036750
0.073600, 0.073600, -0.036800
0.073700, 0.073700, -0.036850
0.073800, 0.073800, -0.036900
0.073900, 0.073900, -0.036950
0.074000, 0.074000, -0.037000
0.074100, 0.074100, -0.037050
0.074200, 0.074200, -0.037100
0.074300, 0.074300, -0.037150
0.074400, 0.074400, -0.037200
0.074500, 0.074500, -0.037250
0.074600, 0.074600, -0.037300
0.074700, 0.074700, -0.037350
0.074800, 0.074800, -0.037400
0.074900, 0.074900, -0.037450
0.075000, 0.075000, -0.037500
0.075100, 0.075100, -0.037550
0.075200, 0.075200, -0.037600
0.075300, 0.075300, -0.037650
0.075400, 0.075400, -0.037700
0.075500, 0.075500, -0.037750
0.075600, 0.075600, -0.037800
0.075700, 0.075700, -0.037850
0.075800, 0.075800, -0.037900
0.075900, 0.075900, -0.037950
0.076000, 0.076000, -0.038000
0.076100, 0.076100, -0.038050
0.076200, 0.076200, -0.038100
0.076300, 0.076300, -0.038150
0.076400, 0.076400, -0.038200
0.076500, 0.076500, -0.038250
0.076600, 0.076600, -0.038300
0.076700, 0.076700, -0.038350
0.076800, 0.076800, -0.038400
0.076900, 0.076900, -0.038450
0.077000, 0.077000, -0.038500
0.077100, 0.077100, -0.038550
0.077200, 0.077200, -0.038600
0.077300, 0.077300, -0.038650
0.077400, 0.077400, -0.038700
0.077500, 0.077500, -0.038750
0.077600, 0.077600, -0.038800
0.077700, 0.077700, -0.038850
0.077800, 0.077800, -0.038900
0.077900, 0.077900, -0.038950
0.078000, 0.078000, -0.039000
0.078100, 0.078100, -0.039050
0.078200, 0.078200, -0.039100
0.078300, 0.078300, -0.039150
0.078400, 0.078400, -0.039200
0.078500, 0.078500, -0.039250
0.078600, 0.078600, -0.039300
0.078700, 0.078700, -0.039350
0.078800, 0.078800, -0.039400
0.078900, 0.078900, -0.039450
0.079000, 0.079000, -0.039500
0.079100, 0.079100, -0.039550
0.079200, 0.079200, -0.039600
0.079300, 0.079300, -0.039650
0.079400, 0.079400, -0.039700
0.079500, 0.079500, -0.039750
0.079600, 0.079600, -0.039800
0.079700, 0.079700, -0.039850
0.079800, 0.079800, -0.039900
0.079900, 0.079900, -0.039950
0.080000, 0.080000, -0.040000
0.080100, 0.080100, -0.040050
0.080200, 0.080200, -0.040100
0.080300, 0.080300, -0.040150
0.080400, 0.080400, -0.040200
0.080500, 0.080500, -0.040250
0.080600, 0.080600, -0.040300
0.080700, 0.080700, -0.040350
0.080800, 0.080800, -0.040400
0.080900, 0.080900, -0.040450
0.081000, 0.081000, -0.040500
0.081100, 0.081100, -0.040550
0.081200, 0.081200, -0.040600
0.081300, 0.081300, -0.040650
0.081400, 0.081400, -0.040700
0.081500, 0.081500, -0.040750
0.081600, 0.081600, -0.040800
0.081700, 0.081700, -0.040850
0.081800, 0.081800, -0.040900
0.081900, 0.081900, -0.040950
0.082000, 0.082000, -0.041000
0.082100, 0.082100, -0.041050
0.082200, 0.082200, -0.041100
